tile_name,area_ha_projected,distance_to_2022_m
dop20rgbi_32_356_5504_2_rp_2023_014_012,0.03227108421306452,2863.5642126291136
dop20rgbi_32_356_5504_2_rp_2023_014_013,0.10885552923205462,2847.03831471416
dop20rgbi_32_356_5504_2_rp_2023_014_013,0.7353673802798727,2765.8633371626693
dop20rgbi_32_356_5504_2_rp_2023_014_014,0.9972379481743943,2669.234130080209
dop20rgbi_32_356_5504_2_rp_2023_014_015,0.9475208179825751,2570.992026413547
dop20rgbi_32_356_5504_2_rp_2023_014_016,0.006713815484745898,2502.6297260538704
dop20rgbi_32_356_5504_2_rp_2023_014_016,0.5527215725841217,2483.8337237599494
dop20rgbi_32_356_5504_2_rp_2023_014_016,0.000816638522886537,2565.320226090057
dop20rgbi_32_356_5504_2_rp_2023_014_016,0.0036905132406975945,2525.2188064861293
dop20rgbi_32_356_5504_2_rp_2023_014_017,0.08384121325348694,2408.690376431048
dop20rgbi_32_356_5504_2_rp_2023_014_017,0.1373571519901246,2376.972864780189
dop20rgbi_32_356_5504_2_rp_2023_014_017,0.010460127999971388,2389.4320998719986
dop20rgbi_32_356_5504_2_rp_2023_014_017,0.0015001175039747415,2490.735584783737
dop20rgbi_32_356_5504_2_rp_2023_014_017,0.025576795101680556,2456.783134631329
dop20rgbi_32_356_5504_2_rp_2023_014_018,0.016354847997942765,2361.1377464085404
dop20rgbi_32_356_5504_2_rp_2023_014_018,0.7880620479947451,2280.350850178269
dop20rgbi_32_356_5504_2_rp_2023_014_019,0.8037373905662994,2184.0329667653905
dop20rgbi_32_356_5504_2_rp_2023_014_020,0.08615649076006994,2088.0613017641354
dop20rgbi_32_356_5504_2_rp_2023_014_020,0.018795588346605375,2112.5219075604614
dop20rgbi_32_356_5504_2_rp_2023_014_020,0.70173599276227,2102.9175849315416
dop20rgbi_32_356_5504_2_rp_2023_014_020,0.07265643072312379,2149.545839506414
dop20rgbi_32_356_5504_2_rp_2023_015_006,0.1032695359979038,3436.5680554557453
dop20rgbi_32_356_5504_2_rp_2023_015_007,0.5655878719856905,3337.663853624641
dop20rgbi_32_356_5504_2_rp_2023_015_011,0.9055768413185031,2945.539547172232
dop20rgbi_32_356_5504_2_rp_2023_015_012,0.25666981305060216,2899.3576368334384
dop20rgbi_32_356_5504_2_rp_2023_015_012,0.2329453549053593,2856.277455129447
dop20rgbi_32_356_5504_2_rp_2023_015_013,0.6797545410071828,2745.9060435239517
dop20rgbi_32_356_5504_2_rp_2023_015_013,0.0846858987572944,2824.2660818158083
dop20rgbi_32_356_5504_2_rp_2023_015_014,0.6710336986380572,2652.1985144160562
dop20rgbi_32_356_5504_2_rp_2023_016_003,0.5625277439993817,3721.558813150336
dop20rgbi_32_356_5504_2_rp_2023_016_003,0.07041517967353524,3730.9537868667803
dop20rgbi_32_356_5504_2_rp_2023_016_004,0.5562924479992494,3624.913880456182
dop20rgbi_32_356_5504_2_rp_2023_016_004,0.12696035200357955,3669.005043910251
dop20rgbi_32_356_5504_2_rp_2023_016_006,0.0924382080017616,3428.5580875606615
dop20rgbi_32_356_5504_2_rp_2023_016_009,0.963858591997307,3125.699921588061
dop20rgbi_32_356_5504_2_rp_2023_016_014,0.02734389724632184,2727.37986128021
dop20rgbi_32_356_5504_2_rp_2023_016_014,0.02012611904971179,2706.671143876721
dop20rgbi_32_356_5504_2_rp_2023_016_014,0.15389446022709755,2634.927277909358
dop20rgbi_32_356_5504_2_rp_2023_016_015,0.00046048000014025725,2531.797780210433
dop20rgbi_32_356_5504_2_rp_2023_016_015,0.05563818298617242,2590.857873594776
dop20rgbi_32_356_5504_2_rp_2023_016_015,0.017027880945594872,2598.9892578357376
dop20rgbi_32_356_5504_2_rp_2023_016_015,0.018405080268755293,2560.1363893225102
dop20rgbi_32_356_5504_2_rp_2023_016_015,0.004443525729360854,2588.182476507349
dop20rgbi_32_356_5504_2_rp_2023_016_015,0.07747550740671831,2609.7115738653483
dop20rgbi_32_356_5504_2_rp_2023_016_016,0.4431774087231357,2433.1050120967616
dop20rgbi_32_356_5504_2_rp_2023_016_017,0.4532806242722648,2340.4738113872845
dop20rgbi_32_356_5504_2_rp_2023_016_017,0.3554372692747922,2355.403778739264
dop20rgbi_32_356_5504_2_rp_2023_016_018,0.6428720673400381,2251.5645829354917
dop20rgbi_32_356_5504_2_rp_2023_016_018,0.13000974297087872,2236.067977479001
dop20rgbi_32_356_5504_2_rp_2023_016_019,0.3238185373294417,2140.0336445755165
dop20rgbi_32_356_5504_2_rp_2023_016_019,0.017854485265510676,2239.5962591430343
dop20rgbi_32_356_5504_2_rp_2023_016_019,0.370304406531521,2149.968738063027
dop20rgbi_32_356_5504_2_rp_2023_016_020,0.6052919485759667,2058.6108327937754
dop20rgbi_32_356_5504_2_rp_2023_016_020,0.3090395410995514,2039.607805418404
dop20rgbi_32_356_5504_2_rp_2023_017_001,0.6710031097672343,3914.207741000494
dop20rgbi_32_356_5504_2_rp_2023_017_002,0.2519080587192095,3811.8369980149705
dop20rgbi_32_356_5504_2_rp_2023_017_002,0.1608764662978524,3872.265371634267
dop20rgbi_32_356_5504_2_rp_2023_017_003,0.6536970153971695,3717.6668645147197
dop20rgbi_32_356_5504_2_rp_2023_017_003,0.23962565703895117,3712.1422386187846
dop20rgbi_32_356_5504_2_rp_2023_017_004,0.11879070533650131,3660.3089701389235
dop20rgbi_32_356_5504_2_rp_2023_017_004,0.40108098044692886,3612.478373603213
dop20rgbi_32_356_5504_2_rp_2023_017_006,0.028355808339099633,3499.3179512524525
dop20rgbi_32_356_5504_2_rp_2023_017_006,0.6290597692657917,3413.2096331426505
dop20rgbi_32_356_5504_2_rp_2023_017_007,0.13563860445722797,3315.171524942756
dop20rgbi_32_356_5504_2_rp_2023_017_007,0.0007136085109283832,3323.777626624406
dop20rgbi_32_356_5504_2_rp_2023_017_007,0.08530649574659786,3349.864916315555
dop20rgbi_32_356_5504_2_rp_2023_017_007,0.10826059157641328,3402.167519483486
dop20rgbi_32_356_5504_2_rp_2023_017_007,2.8249375839334505e-05,3398.1840060556137
dop20rgbi_32_356_5504_2_rp_2023_017_007,0.19837390160535487,3344.630018797766
dop20rgbi_32_356_5504_2_rp_2023_017_008,0.9565128592932742,3214.03173596704
dop20rgbi_32_356_5504_2_rp_2023_017_008,0.004001187044255306,3223.448176850463
dop20rgbi_32_356_5504_2_rp_2023_017_009,0.16560339659097031,3164.9746190513356
dop20rgbi_32_356_5504_2_rp_2023_017_009,0.007979203382131077,3141.091551633435
dop20rgbi_32_356_5504_2_rp_2023_017_009,0.00413359198362037,3125.587329233839
dop20rgbi_32_356_5504_2_rp_2023_017_009,0.0014430196706419042,3114.4823004498817
dop20rgbi_32_356_5504_2_rp_2023_017_009,0.08602438427079886,3115.785761091705
dop20rgbi_32_356_5504_2_rp_2023_017_009,0.5072017385030341,3121.12719032926
dop20rgbi_32_356_5504_2_rp_2023_017_012,0.05025544066957097,2882.5103486257567
dop20rgbi_32_356_5504_2_rp_2023_017_013,0.048915055520230025,2739.3300880270876
dop20rgbi_32_356_5504_2_rp_2023_017_013,0.00011289682701525998,2740.449539430429
dop20rgbi_32_356_5504_2_rp_2023_017_014,0.20544060213681345,2617.2618355275376
dop20rgbi_32_356_5504_2_rp_2023_017_015,0.005755679999847607,2529.6236874049832
dop20rgbi_32_356_5504_2_rp_2023_017_015,0.07065520155130978,2602.052360383449
dop20rgbi_32_356_5504_2_rp_2023_017_016,0.6522043199955543,2418.677324466635
dop20rgbi_32_356_5504_2_rp_2023_017_017,0.6120991371599617,2326.9638203747263
dop20rgbi_32_356_5504_2_rp_2023_017_017,0.2621279625708883,2319.4827009268856
dop20rgbi_32_356_5504_2_rp_2023_017_018,0.008812572549892464,2318.072625145135
dop20rgbi_32_356_5504_2_rp_2023_017_018,0.007051821974196561,2314.8776321860114
dop20rgbi_32_356_5504_2_rp_2023_017_018,0.16975968121484794,2262.806176320973
dop20rgbi_32_356_5504_2_rp_2023_017_018,0.7024239999954618,2220.3603310965736
dop20rgbi_32_356_5504_2_rp_2023_018_001,0.012603679999318848,3905.124837916065
dop20rgbi_32_356_5504_2_rp_2023_018_002,0.3116363199926915,3812.9809592046363
dop20rgbi_32_356_5504_2_rp_2023_018_002,0.0009963432695008982,3812.088936798734
dop20rgbi_32_356_5504_2_rp_2023_018_002,0.10989977599591068,3805.25951805176
dop20rgbi_32_356_5504_2_rp_2023_018_002,0.00029714500159229267,3810.538313640619
dop20rgbi_32_356_5504_2_rp_2023_018_003,0.06222822399753658,3784.120140510752
dop20rgbi_32_356_5504_2_rp_2023_018_003,0.7753321697103803,3705.401462694384
dop20rgbi_32_356_5504_2_rp_2023_018_004,0.7256876479941604,3610.841475300491
dop20rgbi_32_356_5504_2_rp_2023_018_005,0.20811655701607445,3512.767686826728
dop20rgbi_32_356_5504_2_rp_2023_018_005,0.31197602966185184,3505.709628558153
dop20rgbi_32_356_5504_2_rp_2023_018_005,0.07742498614577571,3507.6334135604516
dop20rgbi_32_356_5504_2_rp_2023_018_006,0.00010681970995153371,3510.0798042117103
dop20rgbi_32_356_5504_2_rp_2023_018_006,0.011012995906652612,3493.5483257535
dop20rgbi_32_356_5504_2_rp_2023_018_006,0.3467686547904141,3443.793101212551
dop20rgbi_32_356_5504_2_rp_2023_018_006,0.01583581350796701,3435.846733056321
dop20rgbi_32_356_5504_2_rp_2023_018_006,0.3502228438707015,3407.9211540493416
dop20rgbi_32_356_5504_2_rp_2023_018_007,0.05264288039382593,3309.609505102036
dop20rgbi_32_356_5504_2_rp_2023_018_007,0.14574279072887472,3366.150469892393
dop20rgbi_32_356_5504_2_rp_2023_018_007,0.016608277625890115,3406.6663027499626
dop20rgbi_32_356_5504_2_rp_2023_018_007,0.1881356115097172,3325.326839918216
dop20rgbi_32_356_5504_2_rp_2023_018_014,0.012628206059343271,2617.4519900390355
dop20rgbi_32_356_5504_2_rp_2023_018_017,0.00438854400023416,2409.1329315386092
dop20rgbi_32_356_5504_2_rp_2023_018_017,0.9748033919894621,2308.6792761010615
dop20rgbi_32_356_5504_2_rp_2023_018_018,0.8118311999961365,2213.3009919304677
dop20rgbi_32_356_5504_2_rp_2023_018_018,0.06874630399866895,2215.404396472047
dop20rgbi_32_356_5504_2_rp_2023_018_019,0.002496799999928511,2209.1056700304603
dop20rgbi_32_356_5504_2_rp_2023_018_019,0.05405858771488813,2152.0151462574854
dop20rgbi_32_356_5504_2_rp_2023_018_019,0.17597589956764464,2110.6013920248156
dop20rgbi_32_356_5504_2_rp_2023_018_019,0.13798969600011637,2171.993516510877
dop20rgbi_32_356_5504_2_rp_2023_019_001,0.02147776684103131,3904.431749009689
dop20rgbi_32_356_5504_2_rp_2023_019_002,0.05138493309211396,3869.981959157853
dop20rgbi_32_356_5504_2_rp_2023_019_002,0.6139918025151678,3801.3155617133334
dop20rgbi_32_356_5504_2_rp_2023_019_003,0.7317662719985213,3702.5428883050204
dop20rgbi_32_356_5504_2_rp_2023_019_005,0.022891136000172767,3585.6130880740575
dop20rgbi_32_356_5504_2_rp_2023_019_005,0.08051956346423055,3504.817176464463
dop20rgbi_32_356_5504_2_rp_2023_019_006,0.017127346382508644,3488.2895203146804
dop20rgbi_32_356_5504_2_rp_2023_019_006,0.0030619185556509604,3472.366428903712
dop20rgbi_32_356_5504_2_rp_2023_019_009,0.0003774759646135652,3181.160739728497
dop20rgbi_32_356_5504_2_rp_2023_019_011,0.09937097599735169,2901.723625681575
dop20rgbi_32_356_5504_2_rp_2023_019_012,0.4385970239855432,2807.41276449745
dop20rgbi_32_356_5504_2_rp_2023_019_012,0.10549725534455888,2805.386874954522
dop20rgbi_32_356_5504_2_rp_2023_019_013,0.05646079999613266,2701.851217195491
dop20rgbi_32_356_5504_2_rp_2023_019_013,0.14032161344291358,2746.01556265093
dop20rgbi_32_356_5504_2_rp_2023_019_014,0.5998203448250891,2602.4544497303295
dop20rgbi_32_356_5504_2_rp_2023_019_014,0.0006322202898795821,2601.922366226621
dop20rgbi_32_356_5504_2_rp_2023_019_017,0.6983837796144026,2304.9121805175905
dop20rgbi_32_356_5504_2_rp_2023_019_017,0.0573312503791974,2373.7917790143665
dop20rgbi_32_356_5504_2_rp_2023_019_018,0.14453324799950798,2252.093776146311
dop20rgbi_32_356_5504_2_rp_2023_019_019,0.33051428370753255,2103.9663030714482
dop20rgbi_32_356_5504_2_rp_2023_019_020,0.016009909305040863,2095.997329348516
dop20rgbi_32_356_5504_2_rp_2023_019_020,0.2955739861638777,2005.1978833941469
dop20rgbi_32_356_5504_2_rp_2023_019_020,0.0978560959981265,2003.2009983830817
dop20rgbi_32_356_5504_2_rp_2023_020_011,0.08616304000289163,2900.579941983819
dop20rgbi_32_356_5504_2_rp_2023_020_012,0.057480818897471433,2829.6215000281386
dop20rgbi_32_356_5504_2_rp_2023_020_012,0.6060477760095455,2800.5841961721703
dop20rgbi_32_356_5504_2_rp_2023_020_014,0.036809624829484314,2620.012365313612
dop20rgbi_32_356_5504_2_rp_2023_020_014,0.23693871458948806,2644.392959307958
dop20rgbi_32_356_5504_2_rp_2023_020_014,0.14268184301751521,2600.083198643987
dop20rgbi_32_356_5504_2_rp_2023_020_014,0.003836479999201493,2599.9999999751453
dop20rgbi_32_356_5504_2_rp_2023_020_016,0.828320831998665,2400.9183576061055
dop20rgbi_32_356_5504_2_rp_2023_020_017,0.05902833589589178,2370.1014197474765
dop20rgbi_32_356_5504_2_rp_2023_020_019,0.11095849599983049,2099.999999979976
dop20rgbi_32_356_5504_2_rp_2023_020_020,0.006593844875077278,2068.528869929377
dop20rgbi_32_356_5504_2_rp_2023_020_020,0.48723350399890913,2013.2766215342187
dop20rgbi_32_356_5506_2_rp_2023_004_002,0.14040800826144692,3870.907294244512
dop20rgbi_32_356_5506_2_rp_2023_004_003,0.019359991737981325,3869.238930428237
dop20rgbi_32_356_5506_2_rp_2023_005_003,0.12100799999863068,3835.7710815695905
dop20rgbi_32_356_5506_2_rp_2023_005_003,0.050075871285626475,3809.573644026829
dop20rgbi_32_356_5506_2_rp_2023_005_003,2.645560334466439e-09,3813.28629348333
dop20rgbi_32_356_5506_2_rp_2023_005_005,0.16065599999774458,3662.895873466944
dop20rgbi_32_356_5506_2_rp_2023_006_002,0.008256007775397159,3915.1890145804027
dop20rgbi_32_356_5506_2_rp_2023_006_003,0.05684412871450893,3814.8719729952877
dop20rgbi_32_356_5506_2_rp_2023_006_003,0.2568879922228048,3847.8554552068276
dop20rgbi_32_356_5506_2_rp_2023_006_003,0.0010416803431312464,3814.87196906755
dop20rgbi_32_356_5506_2_rp_2023_006_004,0.07655961928284066,3764.733041649296
dop20rgbi_32_356_5506_2_rp_2023_006_004,0.10242348043183461,3782.08966127985
dop20rgbi_32_356_5506_2_rp_2023_008_003,0.07155186850713052,3933.783708450711
dop20rgbi_32_356_5506_2_rp_2023_009_003,0.021736131491906473,3946.291304278072
dop20rgbi_32_356_5506_2_rp_2023_016_015,0.14908070399907367,3100.892231486941
dop20rgbi_32_356_5506_2_rp_2023_016_016,0.5077564799992316,3010.008730604699
dop20rgbi_32_356_5506_2_rp_2023_016_017,0.46783620856048075,2933.9392847681743
dop20rgbi_32_356_5506_2_rp_2023_016_017,0.02261202989281044,2967.8561506129827
dop20rgbi_32_356_5506_2_rp_2023_016_017,0.03723671943715922,2927.269828979366
dop20rgbi_32_356_5506_2_rp_2023_016_018,0.04240060015466975,2909.347783163469
dop20rgbi_32_356_5506_2_rp_2023_016_018,0.006713287845287966,2920.719387142335
dop20rgbi_32_356_5506_2_rp_2023_016_019,0.024185504000397175,2759.613042018935
dop20rgbi_32_356_5506_2_rp_2023_016_020,0.2745664960044973,2730.7373962259276
dop20rgbi_32_356_5506_2_rp_2023_017_015,0.07347187199985795,3090.3259973900144
dop20rgbi_32_356_5506_2_rp_2023_017_016,0.10261599999801777,2969.051521985313
dop20rgbi_32_356_5506_2_rp_2023_017_016,0.016703999998908488,3058.1496192806853
dop20rgbi_32_356_5506_2_rp_2023_017_016,0.024432127999188504,3084.967295979526
dop20rgbi_32_356_5506_2_rp_2023_017_017,0.9681150719837794,2877.4792557408596
dop20rgbi_32_356_5506_2_rp_2023_017_018,0.1735729279985957,2851.579803616195
dop20rgbi_32_356_5506_2_rp_2023_017_020,0.12813481598579782,2630.9991386231686
dop20rgbi_32_356_5506_2_rp_2023_018_015,0.023760000002245662,3079.1703438181034
dop20rgbi_32_356_5506_2_rp_2023_018_017,0.6093554560063729,2862.3351645216817
dop20rgbi_32_356_5506_2_rp_2023_018_017,0.00960000000169035,2875.967215451521
dop20rgbi_32_356_5506_2_rp_2023_018_019,0.17697494400091585,2670.0416032284143
dop20rgbi_32_356_5506_2_rp_2023_018_020,0.5339530560090383,2593.1865967612925
dop20rgbi_32_356_5506_2_rp_2023_019_011,0.05308799999725236,3399.757293962281
dop20rgbi_32_356_5506_2_rp_2023_019_011,0.014431647999078452,3368.401278867119
dop20rgbi_32_356_5506_2_rp_2023_019_012,0.03417635199728597,3341.329980036434
dop20rgbi_32_356_5506_2_rp_2023_019_013,0.026511999999748775,3178.8201386252467
dop20rgbi_32_356_5506_2_rp_2023_019_015,0.2597439999961028,3012.7577696772255
dop20rgbi_32_356_5506_2_rp_2023_019_016,0.1523826239973374,2902.1845745754044
dop20rgbi_32_356_5506_2_rp_2023_019_017,0.06524799999792523,2855.7578834664746
dop20rgbi_32_356_5506_2_rp_2023_019_017,0.13406537599895962,2872.9770629008285
dop20rgbi_32_356_5506_2_rp_2023_019_018,0.08227721599870219,2708.1866225756226
dop20rgbi_32_356_5506_2_rp_2023_020_011,0.5838235199988027,3339.9894281622337
dop20rgbi_32_356_5506_2_rp_2023_020_011,0.004153184000205186,3364.494390915545
dop20rgbi_32_356_5506_2_rp_2023_020_012,0.059088479996315245,3320.768650948999
dop20rgbi_32_356_5506_2_rp_2023_020_012,0.00457712000003526,3243.826075768724
dop20rgbi_32_356_5506_2_rp_2023_020_012,0.1846426051523085,3295.3238365079433
dop20rgbi_32_356_5506_2_rp_2023_020_013,0.559954048005016,3151.4562467953915
dop20rgbi_32_356_5506_2_rp_2023_020_014,0.1153917440000585,3061.6146101625677
dop20rgbi_32_356_5506_2_rp_2023_020_014,0.004716831999958839,3170.3533444442355
dop20rgbi_32_356_5506_2_rp_2023_020_015,0.07748825599920486,3040.5547792567972
dop20rgbi_32_356_5506_2_rp_2023_020_015,0.02785427199998939,2956.86359148524
dop20rgbi_32_356_5506_2_rp_2023_020_016,0.11926572799992234,2930.1377750422557
dop20rgbi_32_356_5506_2_rp_2023_020_017,4.799999987753108e-05,2775.4413482791265
dop20rgbi_32_356_5506_2_rp_2023_020_018,0.023850432000873733,2703.1793211963795
dop20rgbi_32_356_5506_2_rp_2023_020_018,0.011791999995297056,2716.889418304294
dop20rgbi_32_356_5506_2_rp_2023_020_019,0.03771756800044183,2677.4627654942315
dop20rgbi_32_356_5506_2_rp_2023_020_020,0.11866108798941633,2485.4443157441606
dop20rgbi_32_356_5508_2_rp_2023_002_009,0.049290079998026724,3202.2595040756764
dop20rgbi_32_356_5508_2_rp_2023_002_010,0.16285391999560672,3158.1691160899486
dop20rgbi_32_356_5508_2_rp_2023_003_009,0.019818656001077333,3197.748480720418
dop20rgbi_32_356_5508_2_rp_2023_003_010,0.02803734400241641,3170.989475786215
dop20rgbi_32_356_5508_2_rp_2023_005_005,0.04241600000054086,3617.3161139649383
dop20rgbi_32_356_5508_2_rp_2023_005_005,0.06582400485871388,3546.4829798486903
dop20rgbi_32_356_5508_2_rp_2023_005_006,0.2717999951413432,3469.368558377217
dop20rgbi_32_356_5508_2_rp_2023_006_015,0.0674240105299518,2539.1831237929628
dop20rgbi_32_356_5508_2_rp_2023_006_016,0.03677598947090038,2520.6989394997877
dop20rgbi_32_356_5508_2_rp_2023_007_011,0.10835978331769816,2946.008886131482
dop20rgbi_32_356_5508_2_rp_2023_008_011,0.05597621668142127,2946.0088815674353
dop20rgbi_32_356_5508_2_rp_2023_011_018,0.0948719999990002,2230.8424818918356
dop20rgbi_32_356_5508_2_rp_2023_011_018,0.03306399999981769,2216.9195668305324
dop20rgbi_32_356_5508_2_rp_2023_011_018,0.021535909252647267,2228.2271458351584
dop20rgbi_32_356_5508_2_rp_2023_015_007,0.11349894947571881,3299.999999968476
dop20rgbi_32_356_5508_2_rp_2023_015_008,0.029052537620961726,3282.143620254741
dop20rgbi_32_356_5508_2_rp_2023_016_007,1.000085100522415e-07,3307.600004018401
dop20rgbi_32_356_5508_2_rp_2023_017_018,0.09815199999981981,2232.7623323711787
dop20rgbi_32_356_5508_2_rp_2023_018_018,0.05647621513617181,2212.8294504583127
dop20rgbi_32_358_5500_2_rp_2023_001_012,0.011495562178816653,880.4189062850783
dop20rgbi_32_358_5500_2_rp_2023_001_012,0.009515379464724697,846.3653176951339
dop20rgbi_32_358_5500_2_rp_2023_001_017,0.46840156800245775,299.9999999971478
dop20rgbi_32_358_5500_2_rp_2023_001_017,0.013712896000103381,299.99999999721945
dop20rgbi_32_358_5500_2_rp_2023_001_018,0.11735843199316098,234.83119999780317
dop20rgbi_32_358_5500_2_rp_2023_001_018,0.6907946809696389,199.99999999812917
dop20rgbi_32_358_5500_2_rp_2023_001_019,0.9065149488050612,99.99999999906868
dop20rgbi_32_358_5500_2_rp_2023_001_020,0.1576983679964374,0.0
dop20rgbi_32_358_5500_2_rp_2023_001_020,0.7325253119948678,0.0
dop20rgbi_32_358_5500_2_rp_2023_002_010,0.2534715200002385,999.999999990454
dop20rgbi_32_358_5500_2_rp_2023_002_011,0.3251524799975912,943.6495115363939
dop20rgbi_32_358_5500_2_rp_2023_002_018,0.21378773305498436,199.9999999981289
dop20rgbi_32_358_5500_2_rp_2023_002_019,0.289436969233463,99.99999999904274
dop20rgbi_32_358_5500_2_rp_2023_002_019,0.13204789892449798,99.99999999906868
dop20rgbi_32_358_5500_2_rp_2023_002_019,0.08267196670477567,175.2188117321601
dop20rgbi_32_358_5500_2_rp_2023_002_020,0.7148528930985784,0.0
dop20rgbi_32_358_5500_2_rp_2023_002_020,0.09783388799901908,29.42946029757386
dop20rgbi_32_358_5500_2_rp_2023_002_020,0.0002836095377529941,0.0
dop20rgbi_32_358_5500_2_rp_2023_003_009,0.3169828799998094,1100.0210179706698
dop20rgbi_32_358_5500_2_rp_2023_003_010,0.4729710399964753,999.9999999905122
dop20rgbi_32_358_5500_2_rp_2023_003_011,0.020590080000438316,974.4311999908532
dop20rgbi_32_358_5500_2_rp_2023_003_012,0.040410974349932405,802.8222215597809
dop20rgbi_32_358_5500_2_rp_2023_003_014,0.0010751797947920333,670.8311999937287
dop20rgbi_32_358_5500_2_rp_2023_003_014,0.0017860246424468258,649.008206939383
dop20rgbi_32_358_5500_2_rp_2023_003_014,0.42388902399676864,643.5308475013511
dop20rgbi_32_358_5500_2_rp_2023_003_020,0.529611709781948,0.0
dop20rgbi_32_358_5500_2_rp_2023_004_008,0.04006659199992327,1211.7584577685075
dop20rgbi_32_358_5500_2_rp_2023_004_009,0.38919740799580504,1128.8691348025998
dop20rgbi_32_358_5500_2_rp_2023_004_012,0.07671973287125766,806.225774822462
dop20rgbi_32_358_5500_2_rp_2023_004_012,0.3335686399985739,810.1752896678407
dop20rgbi_32_358_5500_2_rp_2023_004_013,0.0031606399999348266,805.7644016970143
dop20rgbi_32_358_5500_2_rp_2023_004_013,0.8086523839932032,707.1067811800361
dop20rgbi_32_358_5500_2_rp_2023_004_015,0.016106693409785714,531.1427679978988
dop20rgbi_32_358_5500_2_rp_2023_004_016,0.11412945741532124,491.33764815083987
dop20rgbi_32_358_5500_2_rp_2023_005_008,0.7871564159921514,1216.5525060487541
dop20rgbi_32_358_5500_2_rp_2023_005_009,0.026685856001675536,1194.8880734812858
dop20rgbi_32_358_5500_2_rp_2023_005_009,0.02069619199938815,1223.6110826516208
dop20rgbi_32_358_5500_2_rp_2023_005_011,0.544291007992039,922.3028569758332
dop20rgbi_32_358_5500_2_rp_2023_005_012,0.6497909119973669,824.6211251166993
dop20rgbi_32_358_5500_2_rp_2023_005_013,0.03399808000084758,791.3223959950308
dop20rgbi_32_358_5500_2_rp_2023_005_014,0.0311101119988123,658.9398758571089
dop20rgbi_32_358_5500_2_rp_2023_005_015,0.13339092746811612,604.6700779687555
dop20rgbi_32_358_5500_2_rp_2023_005_015,0.20105123103913444,546.1393076479623
dop20rgbi_32_358_5500_2_rp_2023_005_016,0.45470321295638877,501.9929182072837
dop20rgbi_32_358_5500_2_rp_2023_005_017,0.16814284799291246,403.0972103264329
dop20rgbi_32_358_5500_2_rp_2023_005_018,0.08728115199205294,387.7264318220514
dop20rgbi_32_358_5500_2_rp_2023_006_006,0.018163167998828986,1451.6022044505646
dop20rgbi_32_358_5500_2_rp_2023_006_007,0.006532192000452841,1334.166406401085
dop20rgbi_32_358_5500_2_rp_2023_006_007,0.6722642203843237,1341.064413421263
dop20rgbi_32_358_5500_2_rp_2023_006_008,0.4685343360020166,1236.9316876750772
dop20rgbi_32_358_5500_2_rp_2023_006_008,0.0941725760000737,1254.3408786989344
dop20rgbi_32_358_5500_2_rp_2023_006_008,0.1930123519975197,1311.3713129030766
dop20rgbi_32_358_5500_2_rp_2023_006_016,0.5331338239943226,513.0004288488208
dop20rgbi_32_358_5500_2_rp_2023_006_016,0.050434927550808195,523.6787403091722
dop20rgbi_32_358_5500_2_rp_2023_006_016,0.09693079593151314,562.3780212982202
dop20rgbi_32_358_5500_2_rp_2023_006_018,0.8852433600014458,381.4381208020755
dop20rgbi_32_358_5500_2_rp_2023_006_019,0.8833335679912016,329.6473349745708
dop20rgbi_32_358_5500_2_rp_2023_006_020,0.04199446399995548,332.860535382072
dop20rgbi_32_358_5500_2_rp_2023_006_020,0.4207253439839302,303.1298071758115
dop20rgbi_32_358_5500_2_rp_2023_007_004,0.12566374399572433,1661.4288308421885
dop20rgbi_32_358_5500_2_rp_2023_007_005,0.5300436682119277,1562.8644982728556
dop20rgbi_32_358_5500_2_rp_2023_007_006,0.8323751405800516,1456.0219778441665
dop20rgbi_32_358_5500_2_rp_2023_007_007,0.35636452017085996,1360.1470508627385
dop20rgbi_32_358_5500_2_rp_2023_007_007,0.3034269803914488,1419.194401617068
dop20rgbi_32_358_5500_2_rp_2023_007_008,0.4814611839930828,1276.3428379457087
dop20rgbi_32_358_5500_2_rp_2023_007_008,0.010767424000077007,1264.9110640575777
dop20rgbi_32_358_5500_2_rp_2023_007_008,0.05358617600087838,1330.7696416080546
dop20rgbi_32_358_5500_2_rp_2023_007_009,0.970891231988042,1170.4699910634984
dop20rgbi_32_358_5500_2_rp_2023_007_010,0.30993615999426877,1114.6735315402523
dop20rgbi_32_358_5500_2_rp_2023_007_015,0.6494480000015329,640.3124237409486
dop20rgbi_32_358_5500_2_rp_2023_007_016,0.5728367039980878,565.6854249493615
dop20rgbi_32_358_5500_2_rp_2023_007_016,0.15640825600252625,600.2880641810347
dop20rgbi_32_358_5500_2_rp_2023_007_017,0.01336329599943256,540.5808446600672
dop20rgbi_32_358_5500_2_rp_2023_007_017,0.835340799995238,504.8596044189336
dop20rgbi_32_358_5500_2_rp_2023_007_018,0.2852429439954151,508.78708318348475
dop20rgbi_32_358_5500_2_rp_2023_007_018,0.563815999996991,447.21359550170206
dop20rgbi_32_358_5500_2_rp_2023_007_019,0.9999999999947613,412.31056256340366
dop20rgbi_32_358_5500_2_rp_2023_007_020,0.9911217280002993,328.6125986595091
dop20rgbi_32_358_5500_2_rp_2023_008_005,0.10180228025871159,1558.4212181216574
dop20rgbi_32_358_5500_2_rp_2023_008_005,0.6121184355042287,1539.7486028434166
dop20rgbi_32_358_5500_2_rp_2023_008_006,0.00011824452777609875,1461.3919422800866
